nh,year,villid,thanaid,agehead,sexhead,educhead,famsize,hhland,hhasset,expfd,expnfd,exptot,dmmfd,dfmfd,weight,vaccess,pcirr,rice,wheat,milk,potato,egg,oil,lexptot,lnland,vill,progvillf,progvillm,ps98,blockf1,ps99,blockf2,comsup,_pscore,_treated,_support,_weight,_lexptot,_id,_n1,_nn,_pdif
212173,1,2,21,40,1,0,7,16,28454.46094,3688.494385,646.4245605,4334.918945,0,1,0.527426124,0,0.850000024,12.40582848,5.413452625,12.18026829,8.394795418,2.030044556,43.307621,8.374689102,0.148420006,212,1,1,0.632224916,4,0.185055478,2,1,0.632224916,Treated,Off support,,,1124,,0,
212183,1,2,21,45,1,0,2,4,8695.358398,4497.225586,816.7548828,5313.980469,0,1,0.527426124,0,0.850000024,12.40582848,5.413452625,12.18026829,8.394795418,2.030044556,43.307621,8.578284264,0.039220713,212,1,1,0.622783133,4,0.189903841,2,1,0.622783133,Treated,Off support,,,1121,,0,
213014,1,3,21,33,1,0,4,4,9545,4903.234375,4905.941406,9809.175781,0,1,1.818181872,1,0.959999979,9.473542213,7.443497181,9.473542213,6.410571098,2.030044556,37.89416885,9.191175461,0.039220713,213,1,0,0.493438583,3,0.140250609,2,1,0.493438583,Treated,On support,1,8.657989502,999,530,1,0.126913638
213015,1,3,21,37,1,12,4,1449,1241379.125,9857.896484,3288.672852,13146.56934,0,0,1.515151501,1,0.959999979,9.473542213,7.443497181,9.473542213,6.410571098,2.030044556,37.89416885,9.483992577,2.740194559,213,1,0,0.178742056,1,0.035728421,1,1,0.178742056,Untreated,On support,1,,43,,0,
213023,1,3,21,56,1,4,3,32,32190,8701.222656,39279.78516,47981.00781,0,1,0.530303001,1,0.959999979,9.473542213,7.443497181,9.473542213,6.410571098,2.030044556,37.89416885,10.77858162,0.27763173,213,1,0,0.335119639,2,0.119161356,2,1,0.335119639,Treated,On support,1,8.413204193,659,190,1,0.005689126
213033,1,3,21,47,1,0,4,14,54605,5740.966309,2186.019531,7926.98584,0,1,0.530303001,1,0.959999979,9.473542213,7.443497181,9.473542213,6.410571098,2.030044556,37.89416885,8.978154182,0.131028265,213,1,0,0.465607138,3,0.122697638,2,1,0.465607138,Treated,On support,1,7.993079185,948,479,1,0.049030263
213045,1,3,21,55,1,3,8,282,398836.1563,3747.462402,2123.595703,5871.058105,0,0,1.515151501,1,0.959999979,9.473542213,7.443497181,9.473542213,6.410571098,2.030044556,37.89416885,8.677960396,1.340250373,213,1,0,0.36422716,2,0.060961195,1,1,0.36422716,Untreated,On support,1,,224,,0,
213053,1,3,21,27,1,10,5,3,4650,3123.020752,776.5595703,3899.580322,0,1,0.530303001,1,0.959999979,9.473542213,7.443497181,9.473542213,6.410571098,2.030044556,37.89416885,8.268880844,0.029558802,213,1,0,0.234849241,2,0.186160985,2,1,0.234849241,Treated,On support,1,9.159169197,582,80,1,0.002824117
213063,1,3,21,68,1,0,2,2,2190,5046.690918,767.3569336,5814.047852,0,1,0.530303001,1,0.959999979,9.473542213,7.443497181,9.473542213,6.410571098,2.030044556,37.89416885,8.668204308,0.019802628,213,1,0,0.424215277,3,0.114674309,2,1,0.424215277,Treated,On support,1,8.128333092,855,386,1,0.013899357
213093,1,3,21,56,1,0,3,20,18235,4466.098145,3884.377441,8350.475586,0,1,0.530303001,1,0.959999979,9.473542213,7.443497181,9.473542213,6.410571098,2.030044556,37.89416885,9.030193329,0.182321563,213,1,0,0.447795401,3,0.112755341,2,1,0.447795401,Treated,On support,1,9.524572372,912,443,1,0.028646388
213103,1,3,21,38,1,0,4,25,18170,4968.53418,1612.870605,6581.404785,0,1,0.530303001,1,0.959999979,9.473542213,7.443497181,9.473542213,6.410571098,2.030044556,37.89416885,8.792155266,0.223143548,213,1,0,0.483488054,3,0.123201274,2,1,0.483488054,Treated,On support,1,7.887966633,980,511,1,0.079109808
213113,1,3,21,57,1,0,2,2,6155,5383.678223,1592.231934,6975.910156,0,1,0.530303001,1,0.959999979,9.473542213,7.443497181,9.473542213,6.410571098,2.030044556,37.89416885,8.850361824,0.019802628,213,1,0,0.445822136,3,0.122741491,2,1,0.445822136,Treated,On support,1,8.045387268,906,437,1,0.025314125
213123,1,3,21,37,1,5,3,10,8810,5395.407715,1234.266602,6629.674316,0,1,0.530303001,1,0.959999979,9.473542213,7.443497181,9.473542213,6.410571098,2.030044556,37.89416885,8.799461365,0.095310181,213,1,0,0.342869805,2,0.151062381,2,1,0.342869805,Treated,On support,1,7.837330341,669,200,1,0.004072627
213143,1,3,21,62,1,0,2,1,334.9573669,4554.066895,879.6860352,5433.75293,0,1,0.530303001,1,0.959999979,9.473542213,7.443497181,9.473542213,6.410571098,2.030044556,37.89416885,8.600569725,0.00995033,213,1,0,0.43597689,3,0.119682646,2,1,0.43597689,Treated,On support,1,8.435369492,886,417,1,0.02205266
213173,1,3,21,42,1,0,2,3,16477.19531,6814.183105,1270.808105,8084.991211,0,1,0.530303001,1,0.959999979,9.473542213,7.443497181,9.473542213,6.410571098,2.030044556,37.89416885,8.997888565,0.029558802,213,1,0,0.47553473,3,0.133667102,2,1,0.47553473,Treated,On support,1,7.882138252,965,496,1,0.064044334
213183,1,3,21,58,1,0,5,1,507.5111694,2488.022705,404.6555176,2892.678223,0,1,0.530303001,1,0.959999979,9.473542213,7.443497181,9.473542213,6.410571098,2.030044556,37.89416885,7.970283508,0.00995033,213,1,0,0.443850212,3,0.122659622,2,1,0.443850212,Treated,On support,1,7.941668034,901,432,1,0.022290845
213193,1,3,21,35,1,0,3,15,41311.41016,4373.166992,1432.30957,5805.476563,0,1,0.530303001,1,0.959999979,9.473542213,7.443497181,9.473542213,6.410571098,2.030044556,37.89416885,8.666728973,0.13976194,213,1,0,0.489457534,3,0.131318037,2,1,0.489457534,Treated,On support,1,8.074322701,993,524,1,0.099435704
213203,1,3,21,48,1,0,2,1,6516.443359,5394.505371,1894.708496,7289.213867,0,1,0.530303001,1,0.959999979,9.473542213,7.443497181,9.473542213,6.410571098,2.030044556,37.89416885,8.894288063,0.00995033,213,1,0,0.463623986,3,0.130328126,2,1,0.463623986,Treated,On support,1,8.221999168,941,472,1,0.036377918
221014,1,1,22,46,1,0,9,232,155494.6406,3680.546387,294.7321777,3975.278564,0,0,0.853515625,1,0.100000001,11.50358677,6.766815662,18.94708443,7.784265041,2.706726313,35.18743896,8.288101196,1.199964762,221,1,1,0.391768617,2,0.028759871,1,1,0.391768617,Untreated,On support,1,,285,,0,
221025,1,1,22,34,1,0,5,5,18311.00195,3475.436523,303.1533203,3778.589844,0,0,4.432291508,1,0.100000001,11.50358677,6.766815662,18.94708443,7.784265041,2.706726313,35.18743896,8.237370491,0.048790164,221,1,1,0.414952157,3,0.07073884,1,1,0.414952157,Untreated,On support,1,,340,,0,
221033,1,1,22,37,1,0,5,5,12830,3847.881836,402.6254883,4250.507324,0,1,0.327287972,1,0.100000001,11.50358677,6.766815662,18.94708443,7.784265041,2.706726313,35.18743896,8.355029106,0.048790164,221,1,1,0.409125027,3,0.069250512,1,1,0.409125027,Treated,On support,1,8.61462307,815,346,1,0.009722389
221034,1,1,22,41,1,3,4,210,184240.0938,4037.758789,558.262207,4596.020996,0,0,0.853515625,1,0.100000001,11.50358677,6.766815662,18.94708443,7.784265041,2.706726313,35.18743896,8.433163643,1.131402135,221,1,1,0.318927923,2,0.035190237,1,1,0.318927923,Untreated,On support,1,,165,,0,
221035,1,1,22,32,1,10,5,410,309947.25,3411.016357,4578.96875,7989.984863,0,0,4.432291508,1,0.100000001,11.50358677,6.766815662,18.94708443,7.784265041,2.706726313,35.18743896,8.986069679,1.629240513,221,1,1,0.173273283,1,0.033670141,1,1,0.173273283,Untreated,On support,1,,39,,0,
221044,1,1,22,41,1,0,4,4,14260,4369.333008,639.4638672,5008.796875,0,1,0.853515625,1,0.100000001,11.50358677,6.766815662,18.94708443,7.784265041,2.706726313,35.18743896,8.519150734,0.039220713,221,1,1,0.401386865,3,0.067721296,1,1,0.401386865,Treated,On support,1,8.645489693,792,323,1,0.005114502
221053,1,1,22,36,0,0,3,1,338.3407898,1558.172119,239.9962158,1798.168335,0,0,0.327287972,1,0.100000001,11.50358677,6.766815662,18.94708443,7.784265041,2.706726313,35.18743896,7.495079994,0.00995033,221,1,1,0.422201973,3,0.008660315,1,1,0.422201973,Untreated,On support,1,,353,,0,
221054,1,1,22,36,1,0,4,5,20253.08008,4447.151367,664.8393555,5111.990723,0,0,0.853515625,1,0.100000001,11.50358677,6.766815662,18.94708443,7.784265041,2.706726313,35.18743896,8.539539337,0.048790164,221,1,1,0.411065241,3,0.069743917,1,1,0.411065241,Untreated,On support,1,,332,,0,
221063,1,1,22,47,1,0,6,1,51705,2420.715332,392.25,2812.965332,0,1,0.327287972,1,0.100000001,11.50358677,6.766815662,18.94708443,7.784265041,2.706726313,35.18743896,7.942349911,0.00995033,221,1,1,0.389852676,2,0.066114551,1,1,0.389852676,Treated,On support,1,7.869609356,759,290,1,0.004019807
221073,1,1,22,54,1,0,4,53,61665,4783.461914,688.5234375,5471.985352,1,0,0.327287972,1,0.100000001,11.50358677,6.766815662,18.94708443,7.784265041,2.706726313,35.18743896,8.607579231,0.425267726,221,1,1,0.376518361,2,0.047457463,1,1,0.376518361,Untreated,On support,1,,249,,0,
221093,1,1,22,62,1,0,4,14,22150,2224.252197,1193.158936,3417.411133,0,1,0.327287972,1,0.100000001,11.50358677,6.766815662,18.94708443,7.784265041,2.706726313,35.18743896,8.136931419,0.131028265,221,1,1,0.361458455,2,0.054659828,1,1,0.361458455,Treated,On support,1,8.451564789,699,230,1,0.00469369
221103,1,1,22,46,1,0,6,3,11530,3970.316406,507.1728516,4477.489258,0,1,0.327287972,1,0.100000001,11.50358677,6.766815662,18.94708443,7.784265041,2.706726313,35.18743896,8.407040596,0.029558802,221,1,1,0.391768617,2,0.065748242,1,1,0.391768617,Treated,On support,1,7.085339069,763,294,1,0.004330508
221113,1,1,22,34,1,8,6,85,79855.19531,4822.032715,828.5966797,5650.629395,0,0,0.327287972,1,0.100000001,11.50358677,6.766815662,18.94708443,7.784265041,2.706726313,35.18743896,8.639698982,0.615185618,221,1,1,0.21069933,2,0.062977043,1,1,0.21069933,Untreated,On support,1,,63,,0,
221193,1,1,22,36,1,0,4,81,44268.50781,3173.636475,391.2910156,3564.92749,0,1,0.327287972,1,0.100000001,11.50358677,6.766815662,18.94708443,7.784265041,2.706726313,35.18743896,8.179179192,0.593326867,221,1,1,0.411065241,3,0.048490598,1,1,0.411065241,Treated,On support,1,7.654385567,818,349,1,0.009209337
221223,1,1,22,39,1,0,4,35,21132.76367,4783.461914,395.0126953,5178.474609,0,1,0.327287972,1,0.100000001,11.50358677,6.766815662,18.94708443,7.784265041,2.706726313,35.18743896,8.552458763,0.300104588,221,1,1,0.405251316,3,0.05788625,1,1,0.405251316,Treated,On support,1,9.274811745,804,335,1,0.006794392
221243,1,1,22,32,1,0,3,94,51461.63281,4970.45166,540.2172852,5510.668945,1,0,0.327287972,1,0.100000001,11.50358677,6.766815662,18.94708443,7.784265041,2.706726313,35.18743896,8.61462307,0.662687957,221,1,1,0.418847416,3,0.047651343,1,1,0.418847416,Untreated,On support,1,,346,,0,
222013,1,2,22,35,1,0,4,15,8400,3854.378174,716.4367676,4570.814941,1,0,0.474562496,1,0.100000001,11.05246544,6.766815662,18.94708443,7.478999615,2.706726313,35.18743896,8.42766571,0.13976194,222,1,1,0.404114836,3,0.058188235,1,1,0.404114836,Untreated,On support,1,,315,,0,
222015,1,2,22,63,0,0,6,368,207064.5625,2894.392578,472.5490723,3366.94165,0,0,2.289241552,1,0.100000001,11.05246544,6.766815662,18.94708443,7.478999615,2.706726313,35.18743896,8.122056961,1.543298125,222,1,1,0.361704225,2,0.001114993,,0,0.361704225,Untreated,On support,1,,220,,0,
222024,1,2,22,39,1,0,4,77,51779.67578,2671.538818,461.3276367,3132.866455,0,0,1.493827105,1,0.100000001,11.05246544,6.766815662,18.94708443,7.478999615,2.706726313,35.18743896,8.050023079,0.570979536,222,1,1,0.396401241,2,0.041900372,1,1,0.396401241,Untreated,On support,1,,297,,0,
222035,1,2,22,32,1,12,7,1074,970449.3125,5244.668457,1161.958984,6406.627441,0,0,2.289241552,1,0.100000001,11.05246544,6.766815662,18.94708443,7.478999615,2.706726313,35.18743896,8.765244484,2.463001728,222,1,1,0.133177096,1,0.016119225,1,1,0.133177096,Untreated,On support,1,,16,,0,
222043,1,2,22,46,1,4,10,236,221268.1094,2605.765381,622.546875,3228.312256,0,0,0.474562496,1,0.100000001,11.05246544,6.766815662,18.94708443,7.478999615,2.706726313,35.18743896,8.080024719,1.211941004,222,1,1,0.276860245,2,0.028426567,1,1,0.276860245,Untreated,On support,1,,116,,0,
222044,1,2,22,32,1,0,4,1.5,12112.59961,2321.017822,389.9377441,2710.955566,0,0,1.493827105,1,0.100000001,11.05246544,6.766815662,18.94708443,7.478999615,2.706726313,35.18743896,7.905425072,0.014888613,222,1,1,0.409924776,3,0.064588969,1,1,0.409924776,Untreated,On support,1,,330,,0,
222045,1,2,22,57,1,0,5,70,47049.67188,3955.609863,584.3823242,4539.992188,0,0,2.289241552,1,0.100000001,11.05246544,6.766815662,18.94708443,7.478999615,2.706726313,35.18743896,8.420900345,0.530628264,222,1,1,0.362229674,2,0.037368354,1,1,0.362229674,Untreated,On support,1,,222,,0,
222063,1,2,22,52,0,0,3,1,1,3762.349365,372.1750488,4134.524414,0,1,0.474562496,1,0.100000001,11.05246544,6.766815662,18.94708443,7.478999615,2.706726313,35.18743896,8.32736969,0.00995033,222,1,1,0.382466293,2,0.006127519,1,1,0.382466293,Treated,On support,1,7.460838318,744,275,1,0.006871314
222064,1,2,22,35,1,0,5,12,4370,2746.515137,763.9733887,3510.488525,0,1,1.493827105,1,0.100000001,11.05246544,6.766815662,18.94708443,7.478999615,2.706726313,35.18743896,8.163795471,0.113328688,222,1,1,0.404114836,3,0.059222607,1,1,0.404114836,Treated,On support,1,8.642807007,800,331,1,0.005925122
222083,1,2,22,62,1,0,4,14,19695,5879.009277,1326.634277,7205.643555,0,1,0.474562496,1,0.100000001,11.05246544,6.766815662,18.94708443,7.478999615,2.706726313,35.18743896,8.882758141,0.131028265,222,1,1,0.352916391,2,0.047755312,1,1,0.352916391,Treated,On support,1,10.19190502,683,214,1,0.003732397
222103,1,2,22,32,0,0,4,45,50200,4844.363281,555.7246094,5400.087891,0,1,0.474562496,1,0.100000001,11.05246544,6.766815662,18.94708443,7.478999615,2.706726313,35.18743896,8.594355583,0.371563554,222,1,1,0.421054586,3,0.005360718,1,1,0.421054586,Treated,On support,1,7.698921204,844,375,1,0.011129636
222143,1,2,22,35,1,0,4,3,7350,3236.229492,1696.778809,4933.008301,1,1,0.474562496,1,0.100000001,11.05246544,6.766815662,18.94708443,7.478999615,2.706726313,35.18743896,8.503907204,0.029558802,222,1,1,0.404114836,3,0.062596097,1,1,0.404114836,Treated,On support,1,8.539539337,801,332,1,0.006950406
222173,1,2,22,41,1,0,6,72,65658.41406,3230.026611,274.619873,3504.646484,0,1,0.474562496,1,0.100000001,11.05246544,6.766815662,18.94708443,7.478999615,2.706726313,35.18743896,8.162130356,0.542324305,222,1,1,0.392559393,2,0.042096275,1,1,0.392559393,Treated,On support,1,8.716919899,767,298,1,0.004309428
222193,1,2,22,28,0,0,2,6,17620.78906,3005.81958,458.4516602,3464.27124,0,1,0.474562496,1,0.100000001,11.05246544,6.766815662,18.94708443,7.478999615,2.706726313,35.18743896,8.150546074,0.058268908,222,1,1,0.428877126,3,0.007504226,1,1,0.428877126,Treated,On support,1,8.697333336,869,400,1,0.017459683
222223,1,2,22,44,1,0,5,52,37833.26563,3157.666748,485.8574219,3643.52417,0,1,0.474562496,1,0.100000001,11.05246544,6.766815662,18.94708443,7.478999615,2.706726313,35.18743896,8.20098114,0.418710321,222,1,1,0.386816308,2,0.044882448,1,1,0.386816308,Treated,On support,1,9.484156609,753,284,1,0.004780052
223013,1,3,22,44,1,0,5,7,12350,3373.663574,626.8776855,4000.54126,0,1,0.336183131,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,8.294434547,0.067658648,223,1,1,0.393872483,2,0.061440415,1,1,0.393872483,Treated,On support,1,9.102516174,770,301,1,0.003845338
223015,1,3,22,41,1,0,4,182,139782.0938,2602.517334,346.291748,2948.809082,0,0,3.019305229,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,7.989495754,1.036736846,223,1,1,0.39964425,2,0.03175929,1,1,0.39964425,Untreated,On support,1,,304,,0,
223024,1,3,22,49,1,0,5,4,13240,2397.618164,1428.745361,3826.363525,1,1,1.539253473,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,8.249931335,0.039220713,223,1,1,0.384305059,2,0.060359011,1,1,0.384305059,Treated,On support,1,8.899842262,747,278,1,0.005878354
223033,1,3,22,41,1,0,5,4,10900,2765.73291,1433.482422,4199.215332,0,1,0.336183131,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,8.342890739,0.039220713,223,1,1,0.39964425,2,0.063978869,1,1,0.39964425,Treated,On support,1,8.008413315,787,318,1,0.005373481
223044,1,3,22,31,1,0,5,5,12860,2321.829834,1152.253174,3474.083008,0,1,1.539253473,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,8.153373718,0.048790164,223,1,1,0.419035584,3,0.06831608,1,1,0.419035584,Treated,On support,1,8.074919701,839,370,1,0.012280913
223054,1,3,22,66,1,0,8,612,485079.1875,5197.252441,774.2084961,5971.460938,0,0,1.539253473,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,8.694913864,1.962907672,223,1,1,0.352330997,2,0.011990839,1,1,0.352330997,Untreated,On support,1,,209,,0,
223063,1,3,22,36,1,4,6,14,53225,3540.397949,331.1228027,3871.520752,1,0,0.336183131,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,8.261660576,0.131028265,223,1,1,0.300173679,2,0.070815634,1,1,0.300173679,Untreated,On support,1,,143,,0,
223064,1,3,22,44,1,0,4,14,13229.125,2250.642822,364.9006348,2615.543457,0,0,1.539253473,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,7.869609356,0.131028265,223,1,1,0.393872483,2,0.058912318,1,1,0.393872483,Untreated,On support,1,,290,,0,
223093,1,3,22,42,1,0,5,132,182240,3924.75293,794.965332,4719.718262,0,1,0.336183131,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,8.459715843,0.841567159,223,1,1,0.397717822,2,0.036405022,1,1,0.397717822,Treated,On support,1,8.42766571,784,315,1,0.006397014
223103,1,3,22,52,1,0,3,33,44540,3102.810547,825.1000977,3927.910645,0,1,0.336183131,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,8.276117325,0.28517893,223,1,1,0.378597847,2,0.049980348,1,1,0.378597847,Treated,On support,1,9.03325367,724,255,1,0.001923623
223113,1,3,22,57,0,0,3,13,28285,4614.065918,1151.260742,5765.32666,0,1,0.336183131,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,8.659790993,0.122217633,223,1,1,0.379963508,2,0.005798562,1,1,0.379963508,Treated,On support,1,8.483624458,728,259,1,0.003471656
223123,1,3,22,43,1,0,7,15,38540,4037.275391,929.1806641,4966.456055,0,1,0.336183131,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,8.510663033,0.13976194,223,1,1,0.395793885,2,0.059003581,1,1,0.395793885,Treated,On support,1,8.164218903,776,307,1,0.005277931
223133,1,3,22,49,1,5,8,43,55110,6190.282715,1251.099609,7441.382324,1,0,0.336183131,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,8.914946556,0.35767445,223,1,1,0.253848994,2,0.057357107,1,1,0.253848994,Untreated,On support,1,,94,,0,
223143,1,3,22,42,1,0,2,39,36219.38281,6772.229004,2204.628418,8976.857422,0,0,0.336183131,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,9.102516174,0.329303741,223,1,1,0.397717822,2,0.052312131,1,1,0.397717822,Untreated,On support,1,,301,,0,
223163,1,3,22,47,1,0,4,33,22973.3418,3411.828369,342.2316895,3754.060059,0,1,0.336183131,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,8.230859756,0.28517893,223,1,1,0.388123936,2,0.051914439,1,1,0.388123936,Treated,On support,1,7.68478775,756,287,1,0.004240499
223173,1,3,22,44,1,0,2,120,71281.64063,6044.119629,823.1831055,6867.302734,0,1,0.336183131,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,8.834671974,0.788457334,223,1,1,0.393872483,2,0.037239271,1,1,0.393872483,Treated,On support,1,7.670557022,771,302,1,0.004280137
223193,1,3,22,48,1,0,5,231,29990.52539,7069.427734,560.2924805,7629.720215,1,0,0.336183131,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,8.939937592,1.196948171,223,1,1,0.38621312,2,0.026498317,1,1,0.38621312,Untreated,On support,1,,266,,0,
223203,1,3,22,39,1,0,4,28,21904.18164,3261.943359,444.9182129,3706.861572,1,0,0.336183131,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,8.21821022,0.246860072,223,1,1,0.403504399,3,0.056573979,1,1,0.403504399,Untreated,On support,1,,314,,0,
223233,1,3,22,62,1,0,5,27,24719.17578,2855.596191,324.1303711,3179.726563,0,1,0.336183131,1,0.1175,11.27802563,6.766815662,18.94708443,7.631631851,2.706726313,35.18743896,8.064865112,0.239016905,223,1,1,0.359770558,2,0.047799904,1,1,0.359770558,Treated,On support,1,9.286445618,697,228,1,0.006048547
231013,1,1,23,74,1,0,10,4,63450,6412.775391,11478.55078,17891.32617,0,1,0.328947365,1,0.899999976,9.811882973,6.766815662,13.53363132,6.639520168,2.368385553,37.89416885,9.792127609,0.039220713,231,1,0,0.428434458,3,0.067774766,1,1,0.428434458,Treated,On support,1,8.01571846,866,397,1,0.01614161
231023,1,1,23,38,0,4,8,5,78090,5321.423828,3177.865234,8499.289063,0,1,0.328947365,1,0.899999976,9.811882973,6.766815662,13.53363132,6.639520168,2.368385553,37.89416885,9.047855377,0.048790164,231,1,0,0.394834155,2,0.013442494,1,1,0.394834155,Treated,On support,1,8.602869987,774,305,1,0.00504778
